"doi","year","journal"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.69.1.5",1995,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.71.1.5",1996,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.72.1.5",1997,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.74.1.21",1998,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.74.1.21",1998,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.74.1.21",1998,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.74.1.21",1998,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.74.1.21",1998,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.76.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
"10.1037/0022-3514.77.1.5",1999,"Journal of Personality and Social Psychology"
